Epoch: [0][0/2049], lr: 0.00100	Time 4.000 (4.000)	Data 1.122 (1.122)	Loss 2.9515 (2.9515)	Prec@1 0.000 (0.000)	Prec@5 100.000 (100.000)
Epoch: [1][20/2049], lr: 0.00100	Time 0.094 (0.160)	Data 0.000 (0.058)	Loss 1.5699 (2.4645)	Prec@1 100.000 (23.810)	Prec@5 100.000 (52.381)
Epoch: [1][40/2049], lr: 0.00100	Time 0.094 (0.129)	Data 0.000 (0.030)	Loss 2.7747 (2.6480)	Prec@1 0.000 (12.195)	Prec@5 0.000 (41.463)
Epoch: [1][60/2049], lr: 0.00100	Time 0.119 (0.119)	Data 0.000 (0.020)	Loss 2.6101 (2.6593)	Prec@1 0.000 (11.475)	Prec@5 0.000 (40.984)
Epoch: [1][80/2049], lr: 0.00100	Time 0.093 (0.114)	Data 0.000 (0.015)	Loss 1.9149 (2.6197)	Prec@1 100.000 (13.580)	Prec@5 100.000 (44.444)
Epoch: [1][100/2049], lr: 0.00100	Time 0.095 (0.111)	Data 0.000 (0.012)	Loss 3.1034 (2.5765)	Prec@1 0.000 (15.842)	Prec@5 0.000 (46.535)
Epoch: [1][120/2049], lr: 0.00100	Time 0.101 (0.109)	Data 0.000 (0.010)	Loss 2.5503 (2.5610)	Prec@1 0.000 (15.702)	Prec@5 100.000 (47.934)
Epoch: [1][140/2049], lr: 0.00100	Time 0.105 (0.108)	Data 0.000 (0.009)	Loss 1.9768 (2.5325)	Prec@1 0.000 (17.021)	Prec@5 100.000 (50.355)
Epoch: [1][160/2049], lr: 0.00100	Time 0.090 (0.107)	Data 0.000 (0.008)	Loss 3.3660 (2.5174)	Prec@1 0.000 (18.012)	Prec@5 0.000 (50.932)
Epoch: [1][180/2049], lr: 0.00100	Time 0.096 (0.106)	Data 0.000 (0.007)	Loss 1.7006 (2.5290)	Prec@1 100.000 (17.127)	Prec@5 100.000 (51.381)
Epoch: [1][200/2049], lr: 0.00100	Time 0.093 (0.105)	Data 0.000 (0.006)	Loss 2.5641 (2.5338)	Prec@1 0.000 (16.915)	Prec@5 100.000 (51.244)
Epoch: [1][220/2049], lr: 0.00100	Time 0.102 (0.105)	Data 0.000 (0.006)	Loss 2.6100 (2.5262)	Prec@1 0.000 (16.290)	Prec@5 100.000 (51.131)
Epoch: [1][240/2049], lr: 0.00100	Time 0.093 (0.104)	Data 0.000 (0.005)	Loss 2.7495 (2.5315)	Prec@1 0.000 (16.598)	Prec@5 0.000 (51.037)
Epoch: [1][260/2049], lr: 0.00100	Time 0.098 (0.103)	Data 0.000 (0.005)	Loss 2.9820 (2.5257)	Prec@1 0.000 (16.858)	Prec@5 0.000 (51.724)
Epoch: [1][280/2049], lr: 0.00100	Time 0.102 (0.103)	Data 0.000 (0.004)	Loss 2.8022 (2.5367)	Prec@1 0.000 (16.014)	Prec@5 0.000 (50.890)
Epoch: [1][300/2049], lr: 0.00100	Time 0.098 (0.102)	Data 0.000 (0.004)	Loss 1.7625 (2.5421)	Prec@1 100.000 (16.611)	Prec@5 100.000 (50.166)
Epoch: [1][320/2049], lr: 0.00100	Time 0.114 (0.102)	Data 0.000 (0.004)	Loss 2.4503 (2.5510)	Prec@1 0.000 (15.888)	Prec@5 100.000 (50.156)
Epoch: [1][340/2049], lr: 0.00100	Time 0.096 (0.102)	Data 0.000 (0.004)	Loss 2.0165 (2.5448)	Prec@1 0.000 (15.543)	Prec@5 100.000 (50.440)
Epoch: [1][360/2049], lr: 0.00100	Time 0.100 (0.102)	Data 0.000 (0.003)	Loss 3.1190 (2.5494)	Prec@1 0.000 (15.512)	Prec@5 0.000 (50.139)
Epoch: [1][380/2049], lr: 0.00100	Time 0.091 (0.102)	Data 0.000 (0.003)	Loss 2.1921 (2.5519)	Prec@1 0.000 (15.223)	Prec@5 100.000 (49.606)
Epoch: [1][400/2049], lr: 0.00100	Time 0.103 (0.102)	Data 0.000 (0.003)	Loss 2.0651 (2.5432)	Prec@1 0.000 (15.212)	Prec@5 100.000 (50.125)
Epoch: [1][420/2049], lr: 0.00100	Time 0.096 (0.102)	Data 0.000 (0.003)	Loss 5.2397 (2.5408)	Prec@1 0.000 (15.914)	Prec@5 0.000 (50.594)
Epoch: [1][440/2049], lr: 0.00100	Time 0.094 (0.102)	Data 0.000 (0.003)	Loss 2.2013 (2.5482)	Prec@1 0.000 (15.420)	Prec@5 100.000 (49.887)
Epoch: [1][460/2049], lr: 0.00100	Time 0.095 (0.101)	Data 0.000 (0.003)	Loss 2.8118 (2.5371)	Prec@1 0.000 (16.052)	Prec@5 0.000 (50.976)
Epoch: [1][480/2049], lr: 0.00100	Time 0.091 (0.101)	Data 0.000 (0.003)	Loss 2.6827 (2.5415)	Prec@1 0.000 (16.008)	Prec@5 0.000 (50.312)
Epoch: [1][500/2049], lr: 0.00100	Time 0.092 (0.101)	Data 0.000 (0.003)	Loss 1.6000 (2.5392)	Prec@1 100.000 (16.966)	Prec@5 100.000 (50.499)
Epoch: [1][520/2049], lr: 0.00100	Time 0.101 (0.101)	Data 0.000 (0.002)	Loss 2.0110 (2.5399)	Prec@1 0.000 (17.083)	Prec@5 100.000 (51.056)
Epoch: [1][540/2049], lr: 0.00100	Time 0.093 (0.101)	Data 0.000 (0.002)	Loss 3.0501 (2.5458)	Prec@1 0.000 (17.190)	Prec@5 0.000 (51.386)
Epoch: [1][560/2049], lr: 0.00100	Time 0.098 (0.101)	Data 0.000 (0.002)	Loss 2.2946 (2.5484)	Prec@1 0.000 (17.112)	Prec@5 100.000 (51.515)
Epoch: [1][580/2049], lr: 0.00100	Time 0.108 (0.101)	Data 0.000 (0.002)	Loss 2.1676 (2.5435)	Prec@1 0.000 (17.212)	Prec@5 100.000 (51.979)
Epoch: [1][600/2049], lr: 0.00100	Time 0.098 (0.101)	Data 0.000 (0.002)	Loss 2.1587 (2.5424)	Prec@1 0.000 (17.471)	Prec@5 100.000 (52.080)
Epoch: [1][620/2049], lr: 0.00100	Time 0.103 (0.101)	Data 0.000 (0.002)	Loss 3.0051 (2.5417)	Prec@1 0.000 (17.230)	Prec@5 0.000 (52.496)
Epoch: [1][640/2049], lr: 0.00100	Time 0.096 (0.101)	Data 0.000 (0.002)	Loss 2.3707 (2.5482)	Prec@1 0.000 (17.161)	Prec@5 100.000 (52.106)
Epoch: [1][660/2049], lr: 0.00100	Time 0.101 (0.101)	Data 0.000 (0.002)	Loss 2.6321 (2.5424)	Prec@1 0.000 (17.095)	Prec@5 100.000 (52.799)
Epoch: [1][680/2049], lr: 0.00100	Time 0.111 (0.101)	Data 0.000 (0.002)	Loss 2.4498 (2.5373)	Prec@1 0.000 (17.181)	Prec@5 100.000 (53.157)
Epoch: [1][700/2049], lr: 0.00100	Time 0.102 (0.101)	Data 0.000 (0.002)	Loss 1.7158 (2.5420)	Prec@1 100.000 (17.404)	Prec@5 100.000 (53.067)
Epoch: [1][720/2049], lr: 0.00100	Time 0.102 (0.101)	Data 0.000 (0.002)	Loss 2.2100 (2.5453)	Prec@1 0.000 (17.060)	Prec@5 100.000 (53.398)
Epoch: [1][740/2049], lr: 0.00100	Time 0.104 (0.101)	Data 0.000 (0.002)	Loss 2.0501 (2.5442)	Prec@1 0.000 (16.734)	Prec@5 100.000 (53.576)
Epoch: [1][760/2049], lr: 0.00100	Time 0.108 (0.101)	Data 0.000 (0.002)	Loss 2.8282 (2.5377)	Prec@1 0.000 (16.426)	Prec@5 0.000 (54.139)
Epoch: [1][780/2049], lr: 0.00100	Time 0.100 (0.101)	Data 0.000 (0.002)	Loss 2.9137 (2.5391)	Prec@1 0.000 (16.261)	Prec@5 0.000 (54.033)
Epoch: [1][800/2049], lr: 0.00100	Time 0.108 (0.101)	Data 0.000 (0.002)	Loss 2.0700 (2.5395)	Prec@1 0.000 (16.105)	Prec@5 100.000 (54.307)
Epoch: [1][820/2049], lr: 0.00100	Time 0.101 (0.101)	Data 0.000 (0.002)	Loss 3.3200 (2.5394)	Prec@1 0.000 (15.956)	Prec@5 0.000 (54.324)
Epoch: [1][840/2049], lr: 0.00100	Time 0.101 (0.101)	Data 0.000 (0.002)	Loss 1.9463 (2.5398)	Prec@1 100.000 (15.815)	Prec@5 100.000 (54.221)
Epoch: [1][860/2049], lr: 0.00100	Time 0.107 (0.101)	Data 0.000 (0.001)	Loss 2.3421 (2.5388)	Prec@1 0.000 (15.679)	Prec@5 100.000 (54.355)
Epoch: [1][880/2049], lr: 0.00100	Time 0.102 (0.101)	Data 0.000 (0.001)	Loss 2.9042 (2.5393)	Prec@1 0.000 (15.891)	Prec@5 0.000 (54.597)
Epoch: [1][900/2049], lr: 0.00100	Time 0.112 (0.101)	Data 0.000 (0.001)	Loss 1.9257 (2.5403)	Prec@1 100.000 (15.649)	Prec@5 100.000 (54.495)
Epoch: [1][920/2049], lr: 0.00100	Time 0.103 (0.101)	Data 0.000 (0.001)	Loss 1.8478 (2.5375)	Prec@1 100.000 (15.961)	Prec@5 100.000 (54.723)
Epoch: [1][940/2049], lr: 0.00100	Time 0.096 (0.102)	Data 0.000 (0.001)	Loss 1.7849 (2.5387)	Prec@1 100.000 (15.940)	Prec@5 100.000 (54.835)
Epoch: [1][960/2049], lr: 0.00100	Time 0.103 (0.102)	Data 0.000 (0.001)	Loss 2.5710 (2.5340)	Prec@1 0.000 (16.441)	Prec@5 100.000 (55.151)
Epoch: [1][980/2049], lr: 0.00100	Time 0.101 (0.102)	Data 0.000 (0.001)	Loss 3.1663 (2.5340)	Prec@1 0.000 (16.310)	Prec@5 0.000 (55.148)
Epoch: [1][1000/2049], lr: 0.00100	Time 0.128 (0.102)	Data 0.000 (0.001)	Loss 2.1344 (2.5332)	Prec@1 0.000 (16.084)	Prec@5 100.000 (55.245)
Epoch: [1][1020/2049], lr: 0.00100	Time 0.100 (0.102)	Data 0.000 (0.001)	Loss 2.6922 (2.5362)	Prec@1 0.000 (15.769)	Prec@5 0.000 (54.946)
Epoch: [1][1040/2049], lr: 0.00100	Time 0.104 (0.102)	Data 0.000 (0.001)	Loss 2.5088 (2.5383)	Prec@1 0.000 (15.562)	Prec@5 100.000 (54.947)
Epoch: [1][1060/2049], lr: 0.00100	Time 0.110 (0.102)	Data 0.000 (0.001)	Loss 1.9127 (2.5402)	Prec@1 100.000 (15.551)	Prec@5 100.000 (54.854)
Epoch: [1][1080/2049], lr: 0.00100	Time 0.106 (0.102)	Data 0.000 (0.001)	Loss 3.0530 (2.5334)	Prec@1 0.000 (16.096)	Prec@5 0.000 (55.319)
Epoch: [1][1100/2049], lr: 0.00100	Time 0.103 (0.102)	Data 0.000 (0.001)	Loss 3.1299 (2.5333)	Prec@1 0.000 (15.985)	Prec@5 0.000 (55.223)
Epoch: [1][1120/2049], lr: 0.00100	Time 0.097 (0.102)	Data 0.000 (0.001)	Loss 2.8623 (2.5362)	Prec@1 0.000 (15.700)	Prec@5 0.000 (55.040)
Epoch: [1][1140/2049], lr: 0.00100	Time 0.098 (0.102)	Data 0.000 (0.001)	Loss 2.4078 (2.5381)	Prec@1 0.000 (15.513)	Prec@5 100.000 (54.952)
Epoch: [1][1160/2049], lr: 0.00100	Time 0.104 (0.101)	Data 0.000 (0.001)	Loss 2.4124 (2.5414)	Prec@1 0.000 (15.418)	Prec@5 100.000 (54.866)
Epoch: [1][1180/2049], lr: 0.00100	Time 0.090 (0.101)	Data 0.000 (0.001)	Loss 2.1815 (2.5431)	Prec@1 0.000 (15.411)	Prec@5 100.000 (54.615)
Epoch: [1][1200/2049], lr: 0.00100	Time 0.086 (0.101)	Data 0.000 (0.001)	Loss 2.1233 (2.5427)	Prec@1 0.000 (15.237)	Prec@5 100.000 (54.704)
Epoch: [1][1220/2049], lr: 0.00100	Time 0.091 (0.101)	Data 0.000 (0.001)	Loss 1.8987 (2.5436)	Prec@1 100.000 (15.315)	Prec@5 100.000 (54.791)
Epoch: [1][1240/2049], lr: 0.00100	Time 0.093 (0.101)	Data 0.000 (0.001)	Loss 3.1128 (2.5449)	Prec@1 0.000 (15.230)	Prec@5 0.000 (54.714)
Epoch: [1][1260/2049], lr: 0.00100	Time 0.087 (0.101)	Data 0.000 (0.001)	Loss 2.3354 (2.5432)	Prec@1 0.000 (15.147)	Prec@5 100.000 (54.798)
Epoch: [1][1280/2049], lr: 0.00100	Time 0.098 (0.101)	Data 0.000 (0.001)	Loss 5.2755 (2.5452)	Prec@1 0.000 (15.301)	Prec@5 0.000 (54.801)
Epoch: [1][1300/2049], lr: 0.00100	Time 0.098 (0.101)	Data 0.000 (0.001)	Loss 2.1818 (2.5443)	Prec@1 0.000 (15.296)	Prec@5 100.000 (54.804)
Epoch: [1][1320/2049], lr: 0.00100	Time 0.088 (0.100)	Data 0.000 (0.001)	Loss 2.3026 (2.5445)	Prec@1 0.000 (15.216)	Prec@5 100.000 (54.656)
Epoch: [1][1340/2049], lr: 0.00100	Time 0.089 (0.100)	Data 0.000 (0.001)	Loss 2.4584 (2.5455)	Prec@1 0.000 (15.138)	Prec@5 0.000 (54.437)
Epoch: [1][1360/2049], lr: 0.00100	Time 0.090 (0.100)	Data 0.000 (0.001)	Loss 2.4574 (2.5459)	Prec@1 0.000 (15.136)	Prec@5 0.000 (54.151)
Epoch: [1][1380/2049], lr: 0.00100	Time 0.086 (0.100)	Data 0.000 (0.001)	Loss 2.9827 (2.5458)	Prec@1 0.000 (15.279)	Prec@5 0.000 (54.019)
Epoch: [1][1400/2049], lr: 0.00100	Time 0.100 (0.100)	Data 0.000 (0.001)	Loss 1.7976 (2.5479)	Prec@1 100.000 (15.346)	Prec@5 100.000 (54.033)
Epoch: [1][1420/2049], lr: 0.00100	Time 0.088 (0.100)	Data 0.000 (0.001)	Loss 2.5478 (2.5522)	Prec@1 0.000 (15.201)	Prec@5 100.000 (54.046)
Epoch: [1][1440/2049], lr: 0.00100	Time 0.096 (0.100)	Data 0.000 (0.001)	Loss 2.4272 (2.5503)	Prec@1 0.000 (15.267)	Prec@5 100.000 (54.198)
Epoch: [1][1460/2049], lr: 0.00100	Time 0.095 (0.100)	Data 0.000 (0.001)	Loss 2.8533 (2.5486)	Prec@1 0.000 (15.400)	Prec@5 0.000 (54.278)
Epoch: [1][1480/2049], lr: 0.00100	Time 0.095 (0.099)	Data 0.000 (0.001)	Loss 1.7680 (2.5503)	Prec@1 100.000 (15.395)	Prec@5 100.000 (54.220)
Epoch: [1][1500/2049], lr: 0.00100	Time 0.099 (0.099)	Data 0.000 (0.001)	Loss 3.0164 (2.5489)	Prec@1 0.000 (15.390)	Prec@5 0.000 (54.031)
Epoch: [1][1520/2049], lr: 0.00100	Time 0.104 (0.099)	Data 0.000 (0.001)	Loss 2.3843 (2.5503)	Prec@1 0.000 (15.385)	Prec@5 100.000 (53.978)
Epoch: [1][1540/2049], lr: 0.00100	Time 0.091 (0.099)	Data 0.000 (0.001)	Loss 2.3557 (2.5473)	Prec@1 0.000 (15.574)	Prec@5 100.000 (54.250)
Epoch: [1][1560/2049], lr: 0.00100	Time 0.105 (0.099)	Data 0.000 (0.001)	Loss 3.1015 (2.5489)	Prec@1 0.000 (15.439)	Prec@5 0.000 (54.132)
Epoch: [1][1580/2049], lr: 0.00100	Time 0.087 (0.099)	Data 0.000 (0.001)	Loss 2.3156 (2.5483)	Prec@1 0.000 (15.560)	Prec@5 100.000 (54.080)
Epoch: [1][1600/2049], lr: 0.00100	Time 0.100 (0.099)	Data 0.000 (0.001)	Loss 2.8680 (2.5468)	Prec@1 0.000 (15.490)	Prec@5 0.000 (54.216)
Epoch: [1][1620/2049], lr: 0.00100	Time 0.104 (0.099)	Data 0.000 (0.001)	Loss 2.6501 (2.5459)	Prec@1 0.000 (15.484)	Prec@5 0.000 (54.102)
Epoch: [1][1640/2049], lr: 0.00100	Time 0.098 (0.099)	Data 0.000 (0.001)	Loss 2.3827 (2.5447)	Prec@1 0.000 (15.661)	Prec@5 100.000 (54.174)
Epoch: [1][1660/2049], lr: 0.00100	Time 0.088 (0.099)	Data 0.000 (0.001)	Loss 2.3610 (2.5452)	Prec@1 0.000 (15.653)	Prec@5 100.000 (54.124)
Epoch: [1][1680/2049], lr: 0.00100	Time 0.097 (0.099)	Data 0.000 (0.001)	Loss 2.8242 (2.5460)	Prec@1 0.000 (15.526)	Prec@5 0.000 (54.075)
Epoch: [1][1700/2049], lr: 0.00100	Time 0.089 (0.099)	Data 0.000 (0.001)	Loss 2.7788 (2.5461)	Prec@1 0.000 (15.520)	Prec@5 0.000 (54.203)
Epoch: [1][1720/2049], lr: 0.00100	Time 0.086 (0.099)	Data 0.000 (0.001)	Loss 2.1429 (2.5459)	Prec@1 0.000 (15.630)	Prec@5 100.000 (54.096)
Epoch: [1][1740/2049], lr: 0.00100	Time 0.089 (0.098)	Data 0.000 (0.001)	Loss 3.0167 (2.5443)	Prec@1 0.000 (15.738)	Prec@5 0.000 (54.164)
Epoch: [1][1760/2049], lr: 0.00100	Time 0.098 (0.098)	Data 0.000 (0.001)	Loss 2.5356 (2.5432)	Prec@1 0.000 (15.786)	Prec@5 100.000 (54.174)
Epoch: [1][1780/2049], lr: 0.00100	Time 0.091 (0.098)	Data 0.000 (0.001)	Loss 1.9936 (2.5420)	Prec@1 0.000 (15.890)	Prec@5 100.000 (54.295)
Epoch: [1][1800/2049], lr: 0.00100	Time 0.096 (0.098)	Data 0.000 (0.001)	Loss 1.8834 (2.5396)	Prec@1 0.000 (15.991)	Prec@5 100.000 (54.414)
Epoch: [1][1820/2049], lr: 0.00100	Time 0.091 (0.098)	Data 0.000 (0.001)	Loss 3.0671 (2.5401)	Prec@1 0.000 (16.090)	Prec@5 0.000 (54.476)
Epoch: [1][1840/2049], lr: 0.00100	Time 0.099 (0.098)	Data 0.000 (0.001)	Loss 1.8243 (2.5390)	Prec@1 0.000 (16.078)	Prec@5 100.000 (54.536)
Epoch: [1][1860/2049], lr: 0.00100	Time 0.100 (0.098)	Data 0.000 (0.001)	Loss 2.7670 (2.5405)	Prec@1 0.000 (15.905)	Prec@5 0.000 (54.272)
Epoch: [1][1880/2049], lr: 0.00100	Time 0.099 (0.098)	Data 0.000 (0.001)	Loss 2.1022 (2.5399)	Prec@1 0.000 (15.789)	Prec@5 100.000 (54.333)
Epoch: [1][1900/2049], lr: 0.00100	Time 0.089 (0.098)	Data 0.000 (0.001)	Loss 2.9291 (2.5376)	Prec@1 0.000 (15.834)	Prec@5 0.000 (54.498)
Epoch: [1][1920/2049], lr: 0.00100	Time 0.100 (0.098)	Data 0.000 (0.001)	Loss 2.6984 (2.5390)	Prec@1 0.000 (15.669)	Prec@5 0.000 (54.451)
Epoch: [1][1940/2049], lr: 0.00100	Time 0.102 (0.098)	Data 0.000 (0.001)	Loss 2.0042 (2.5391)	Prec@1 0.000 (15.611)	Prec@5 100.000 (54.353)
Epoch: [1][1960/2049], lr: 0.00100	Time 0.102 (0.098)	Data 0.000 (0.001)	Loss 3.2508 (2.5383)	Prec@1 0.000 (15.604)	Prec@5 0.000 (54.411)
Epoch: [1][1980/2049], lr: 0.00100	Time 0.095 (0.098)	Data 0.000 (0.001)	Loss 1.6917 (2.5354)	Prec@1 100.000 (15.800)	Prec@5 100.000 (54.568)
Epoch: [1][2000/2049], lr: 0.00100	Time 0.098 (0.098)	Data 0.000 (0.001)	Loss 2.2721 (2.5371)	Prec@1 0.000 (15.892)	Prec@5 100.000 (54.523)
Epoch: [1][2020/2049], lr: 0.00100	Time 0.092 (0.098)	Data 0.000 (0.001)	Loss 2.3014 (2.5359)	Prec@1 0.000 (15.933)	Prec@5 100.000 (54.626)
Epoch: [1][2040/2049], lr: 0.00100	Time 0.085 (0.098)	Data 0.000 (0.001)	Loss 2.7789 (2.5377)	Prec@1 0.000 (15.924)	Prec@5 0.000 (54.483)
Test: [0/410]	Time 0.617 (0.617)	Loss 2.8624 (2.8624)	Prec@1 0.000 (0.000)	Prec@5 0.000 (0.000)
Test: [20/410]	Time 0.031 (0.061)	Loss 2.8638 (2.8627)	Prec@1 0.000 (0.000)	Prec@5 0.000 (0.000)
Test: [40/410]	Time 0.030 (0.046)	Loss 9.4478 (5.2734)	Prec@1 0.000 (0.000)	Prec@5 0.000 (0.000)
Test: [60/410]	Time 0.031 (0.041)	Loss 3.6857 (6.2612)	Prec@1 0.000 (0.000)	Prec@5 0.000 (0.000)
Test: [80/410]	Time 0.031 (0.039)	Loss 3.6558 (5.6223)	Prec@1 0.000 (0.000)	Prec@5 0.000 (0.000)
Test: [100/410]	Time 0.031 (0.037)	Loss 6.4372 (5.5358)	Prec@1 0.000 (0.000)	Prec@5 0.000 (0.000)
Test: [120/410]	Time 0.032 (0.036)	Loss 2.1971 (5.5412)	Prec@1 0.000 (0.000)	Prec@5 100.000 (3.306)
Test: [140/410]	Time 0.031 (0.035)	Loss 2.1939 (5.0665)	Prec@1 0.000 (0.000)	Prec@5 100.000 (17.021)
Test: [160/410]	Time 0.030 (0.035)	Loss 2.1671 (4.7075)	Prec@1 0.000 (0.000)	Prec@5 100.000 (27.329)
Test: [180/410]	Time 0.030 (0.034)	Loss 2.7359 (4.4614)	Prec@1 0.000 (0.000)	Prec@5 0.000 (29.282)
Test: [200/410]	Time 0.030 (0.034)	Loss 1.9136 (4.2815)	Prec@1 0.000 (0.000)	Prec@5 100.000 (27.363)
Test: [220/410]	Time 0.031 (0.034)	Loss 1.9183 (4.0678)	Prec@1 0.000 (0.000)	Prec@5 100.000 (33.937)
Test: [240/410]	Time 0.031 (0.033)	Loss 1.9110 (3.8890)	Prec@1 0.000 (0.000)	Prec@5 100.000 (39.419)
Test: [260/410]	Time 0.030 (0.033)	Loss 1.9149 (3.7377)	Prec@1 0.000 (0.000)	Prec@5 100.000 (44.061)
Test: [280/410]	Time 0.031 (0.033)	Loss 1.9810 (3.6107)	Prec@1 0.000 (0.000)	Prec@5 100.000 (48.043)
Test: [300/410]	Time 0.031 (0.033)	Loss 1.9809 (3.5025)	Prec@1 0.000 (0.000)	Prec@5 100.000 (51.495)
Test: [320/410]	Time 0.031 (0.033)	Loss 1.9760 (3.4076)	Prec@1 0.000 (0.000)	Prec@5 100.000 (54.517)
Test: [340/410]	Time 0.031 (0.033)	Loss 7.3839 (3.6416)	Prec@1 0.000 (0.000)	Prec@5 0.000 (51.320)
Test: [360/410]	Time 0.031 (0.032)	Loss 1.4786 (3.5969)	Prec@1 100.000 (3.601)	Prec@5 100.000 (52.078)
Test: [380/410]	Time 0.029 (0.032)	Loss 1.4874 (3.4861)	Prec@1 100.000 (8.661)	Prec@5 100.000 (54.593)
Test: [400/410]	Time 0.030 (0.032)	Loss 5.7717 (3.5109)	Prec@1 0.000 (10.224)	Prec@5 0.000 (53.865)
Testing Results: Prec@1 10.000 Prec@5 52.683 Loss 3.53567
Best Prec@1: 10.000

Epoch: [2][0/2049], lr: 0.00100	Time 1.345 (1.345)	Data 1.213 (1.213)	Loss 2.4874 (2.4874)	Prec@1 0.000 (0.000)	Prec@5 100.000 (100.000)
Epoch: [2][20/2049], lr: 0.00100	Time 0.088 (0.153)	Data 0.000 (0.058)	Loss 2.5906 (2.7710)	Prec@1 0.000 (9.524)	Prec@5 0.000 (42.857)
Epoch: [2][40/2049], lr: 0.00100	Time 0.095 (0.124)	Data 0.000 (0.030)	Loss 2.3845 (2.6679)	Prec@1 0.000 (12.195)	Prec@5 100.000 (48.780)
